year,day_of_year,special_avg,smooth_14day
2009,315,26.381868829992793,26.967630094236107
2010,315,27.89965958332237,28.755543581245128
2011,315,31.815949134832973,32.45135633430497
2012,315,37.43568474196975,38.38401295514187
2014,315,33.67956324349856,34.38931868687915
2015,315,35.72504700738126,36.51825649663491
2016,315,47.36187405548438,48.81480469052171
2017,315,35.80143495043171,36.708364022774205
2018,315,33.873460330785385,34.76563912688513
2020,315,33.18404159371059,33.88335452672644
2022,315,47.421254928074205,48.368321025697114
2023,315,43.56995500336872,44.673677771127025
2024,315,50.17594984007627,51.49751303687774
1996,316,14.075972998380244,15.012496954260252
